session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
20090312431273200,160,161405,map_hover,basic,4,,,,,,250.0,,toentry,tunic.kohlcenter.halloffame,,0,0,1,0-4
20090312431273200,161,161822,map_hover,basic,4,,,,,,17.0,,tunic.kohlcenter,tunic.kohlcenter.halloffame,,0,0,1,0-4
20090312431273200,162,162438,map_click,undefined,4,,-538.0934,6.0,462.0,324.0,,,tunic.capitol_0,tunic.kohlcenter.halloffame,,0,0,1,0-4
20090312431273200,163,164023,navigate_click,undefined,4,,240.857,-69.35958,415.0,343.0,,,chap1_finale,tunic.capitol_0.hall,,0,0,1,0-4
20090312431273200,164,194860,checkpoint,basic,4,,,,,,,,chap1_finale_c,tunic.capitol_0.hall,,0,0,1,0-4
20090312431273200,175,221485,navigate_click,undefined,5,,280.44217,-19.705837,653.0,321.0,,,boss,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,176,222334,person_click,basic,5,,272.9835,-19.233582,649.0,321.0,,"What are you still doing here,  Jolie?",boss,tunic.capitol_0.hall,tunic.capitol_0.hall.boss.talktogramps,0,0,1,5-12
20090312431273200,177,223251,person_click,basic,5,,240.84842,-228.21745,628.0,459.0,,Go find your grampa and get to work!,boss,tunic.capitol_0.hall,tunic.capitol_0.hall.boss.talktogramps,0,0,1,5-12
20090312431273200,178,223735,navigate_click,undefined,5,,331.7147,-220.62723,688.0,454.0,,,,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,179,224235,navigate_click,undefined,5,,404.14722,-226.4914,716.0,454.0,,,,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,180,224802,navigate_click,undefined,5,,612.4027,-230.57722,804.0,454.0,,,,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,181,225803,navigate_click,undefined,5,,755.1202,-213.10448,824.0,441.0,,,toentry,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,182,226643,map_hover,basic,5,,,,,,750.0,,toentry,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,183,228133,map_click,undefined,5,,456.77405,167.18211,559.0,198.0,,,tunic.historicalsociety,tunic.capitol_0.hall,,0,0,1,5-12
20090312431273200,184,228468,navigate_click,undefined,5,,314.3842,-155.34497,352.0,423.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,185,229118,navigate_click,undefined,5,,179.06981,-95.395905,294.0,380.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,186,229700,navigate_click,undefined,5,,554.88403,86.74605,577.0,268.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,187,231317,navigate_click,undefined,5,,177.76172,-28.264334,654.0,341.0,,,tocloset_dirty,tunic.historicalsociety.basement,,0,0,1,5-12
20090312431273200,188,234969,cutscene_click,basic,5,,-667.7992,-187.58032,89.0,509.0,,Oh no!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
20090312431273200,189,235717,cutscene_click,basic,5,,-623.07556,-157.06679,308.0,470.0,,undefined,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
20090312431273200,190,236350,cutscene_click,basic,5,,-713.4554,-156.1305,260.0,467.0,,What happened here?!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
20090312431273200,191,237000,cutscene_click,basic,5,,-728.9579,-158.788,258.0,469.0,,I don't know!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
20090312431273200,192,237734,cutscene_click,basic,5,,-712.3293,-152.00087,279.0,462.0,,I got here and the whole place was a mess!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
20090312431273200,193,238268,navigate_click,undefined,6,,-666.5469,-160.45721,279.0,460.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,194,239167,person_click,basic,6,,-615.7044,28.29215,312.0,269.0,,Can you help me tidy up?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.helpclean,0,0,1,5-12
20090312431273200,195,239833,navigate_click,undefined,6,,-445.8063,-149.02815,479.0,446.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,196,241303,navigate_click,undefined,6,,-237.41025,-63.863903,619.0,359.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,197,241500,navigate_click,undefined,6,,-415.21872,-280.55096,310.0,590.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,198,241983,navigate_click,undefined,6,,-223.03304,-289.39075,515.0,589.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,199,243293,navigate_click,undefined,6,,-106.23786,-240.62233,598.0,521.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,200,243167,navigate_click,undefined,6,,38.137627,-325.00537,646.0,603.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,201,243750,navigate_click,undefined,6,,153.4345,-330.49564,651.0,604.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,202,244767,navigate_click,undefined,6,,321.44614,-330.90222,663.0,602.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,203,245951,navigate_click,undefined,6,,67.91772,-195.29582,263.0,466.0,,,trigger_scarf,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,204,247917,cutscene_click,basic,6,,40.213875,-281.7102,485.0,564.0,,Teddy's scarf! Somebody must've taken him!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
20090312431273200,205,248467,cutscene_click,basic,6,,64.63054,-247.4606,523.0,530.0,,"Try not to panic, Jo.",trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
20090312431273200,206,249033,cutscene_click,basic,6,,54.57311,-246.36766,518.0,529.0,,Maybe he just got scared and ran off.,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
20090312431273200,207,249800,cutscene_click,basic,6,,91.47512,-231.32912,557.0,514.0,,But he never goes anywhere without his scarf!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
20090312431273200,208,250401,cutscene_click,basic,6,,117.018486,-214.32072,583.0,497.0,,I think he's in trouble!,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
20090312431273200,209,250851,navigate_click,undefined,6,,116.89008,-214.31836,583.0,497.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,210,251793,navigate_click,undefined,6,,327.65256,-216.05287,719.0,498.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,211,252217,navigate_click,undefined,6,,493.3342,-274.4734,764.0,556.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,212,253950,navigate_click,undefined,6,,531.04254,-174.17897,580.0,447.0,,,trigger_coffee,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,213,254967,cutscene_click,basic,6,,489.2946,-158.79085,590.0,447.0,,"Is this your coffee, Gramps?",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,0,0,1,5-12
20090312431273200,214,255633,cutscene_click,basic,6,,475.65445,-157.94196,586.0,449.0,,"Nope, that's from Bean Town. I only drink Holdgers!",trigger_coffee,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_coffee,0,0,1,5-12
20090312431273200,215,256765,navigate_click,undefined,6,,302.1169,-173.89653,416.0,466.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,216,257334,navigate_click,undefined,6,,144.31097,-173.63496,295.0,464.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,217,257865,navigate_click,undefined,6,,-37.887417,-182.25322,186.0,472.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,218,258666,navigate_click,undefined,6,,-308.64157,-190.84503,82.0,479.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,219,259399,navigate_click,undefined,6,,-466.33017,-116.43105,86.0,403.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,220,260082,navigate_click,undefined,6,,-649.063,-112.705765,77.0,409.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,221,260632,navigate_click,undefined,6,,-759.3397,-94.22811,76.0,391.0,,,gramps,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,222,262132,person_click,basic,6,,-716.3676,-212.17418,192.0,509.0,,Who could've done this?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,223,262516,person_click,basic,6,,-724.8245,-205.16475,196.0,502.0,,It must've been Wells.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,224,263916,person_click,basic,6,,-709.3754,-197.16281,214.0,494.0,,"He's always trying to get you in trouble, and he doesn't like animals!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,225,264849,person_click,basic,6,,-667.5506,-185.16267,256.0,482.0,,"Slow down, Jo.",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,226,266065,person_click,basic,6,,-657.58527,-180.16266,266.0,477.0,,But what if Wells kidnapped Teddy?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,227,266865,person_click,basic,6,,-658.5885,-180.16264,265.0,477.0,,Then we need evidence.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,228,267799,person_click,basic,6,,-647.5893,-179.16264,276.0,476.0,,"You're right, Gramps. Let's investigate!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,229,269423,person_click,basic,6,,-408.58942,-138.16264,515.0,435.0,,I'm afraid my papers have gone missing in this mess.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,230,269048,person_click,basic,6,,-408.58945,-137.16264,515.0,434.0,,You'll have to get started without me.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,231,269943,person_click,basic,6,,-408.58945,-137.16264,515.0,434.0,,Okay. I'll find Teddy!,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,232,270031,person_click,basic,6,,-408.58945,-137.16264,515.0,434.0,,"And I'll figure out the shirt, too.",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,233,270498,person_click,basic,6,,-408.58945,-137.16264,515.0,434.0,,"I knew I could count on you, Jo!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,234,271049,person_click,basic,6,,-409.58945,-121.16265,514.0,418.0,,Why don't you go upstairs and see the archivist?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,235,271783,person_click,basic,6,,-409.58945,-121.16265,514.0,418.0,,He's our expert record keeper.,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
20090312431273200,236,272248,navigate_click,undefined,6,,-409.58945,-122.16265,514.0,419.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,237,272832,navigate_click,undefined,6,,-390.2028,84.118034,482.0,215.0,,,tobasement,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
20090312431273200,238,275116,navigate_click,undefined,6,,-478.18723,-88.20373,70.0,384.0,,,toentry,tunic.historicalsociety.basement,,0,0,1,5-12
20090312431273200,239,277798,navigate_click,undefined,6,,893.63745,44.971684,773.0,302.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,240,278898,map_hover,basic,6,,,,,,582.0,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,241,280113,map_hover,basic,6,,,,,,350.0,,tunic.capitol_1,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,242,280148,map_click,close,6,,1111.1482,419.49533,843.0,72.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,243,280916,navigate_click,undefined,6,,331.61572,170.35568,363.0,225.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,244,284103,navigate_click,undefined,6,,-15.0,129.56546,425.0,183.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,5-12
20090312431273200,245,287831,navigate_click,undefined,6,,-76.21123,43.0,345.0,287.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,246,289315,person_click,basic,6,,-59.291378,-40.0,350.0,370.0,,I need your help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12
20090312431273200,247,290314,person_click,basic,6,,-60.500122,-43.0,348.0,373.0,,Who are you?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12
20090312431273200,248,291330,person_click,basic,6,,-65.372154,-45.0,343.0,375.0,,I'm Leopold's grandkid!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12
20090312431273200,249,292497,person_click,basic,6,,-58.351307,-43.0,350.0,373.0,,"Sorry, I'm too busy for kids right now.",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12
20090312431273200,250,293763,person_click,basic,6,,-58.34891,-43.0,350.0,373.0,,Now if only I could read this thing.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,0,0,1,5-12
20090312431273200,251,295347,navigate_click,undefined,6,,-29.348516,9.0,379.0,321.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,252,295865,person_click,basic,6,,-29.348507,9.0,379.0,321.0,,Can't believe I lost my reading glasses.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.need_glass_0,0,0,1,5-12
20090312431273200,253,296880,navigate_click,undefined,6,,127.6515,-138.0,536.0,468.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,254,297415,navigate_click,undefined,6,,207.73967,-123.0,605.0,453.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,255,299179,navigate_click,undefined,6,,211.57321,170.0,572.0,160.0,,,magnify,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,256,300382,observation_click,basic,6,,75.6289,-32.0,419.0,362.0,,I bet the archivist could use this!,magnify,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.magnify,0,0,1,5-12
20090312431273200,257,300980,navigate_click,undefined,6,,75.28921,-34.0,417.0,364.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,258,301923,navigate_click,undefined,6,,-16.584755,62.0,353.0,268.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,259,302396,person_click,basic,6,,-46.90288,63.0,353.0,267.0,,"Ah, that's better!",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,260,302797,person_click,basic,6,,-51.282635,63.0,353.0,267.0,,Did you have a question?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,261,303146,person_click,basic,6,,-53.203835,63.0,353.0,267.0,,Yes! I was wondering-,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,262,303946,person_click,basic,6,,-54.851448,63.0,353.0,267.0,,Wait a minute!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,263,304848,person_click,basic,6,,-55.252544,62.0,353.0,268.0,,Where did you get that coffee?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,264,306263,person_click,basic,6,,-60.324135,45.0,348.0,285.0,,"Oh, that's from Bean Town.",archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,265,306646,person_click,basic,6,,-60.344925,47.0,348.0,283.0,,I ran into Wells there this morning.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,266,307697,person_click,basic,6,,-55.347977,37.0,353.0,293.0,,Wells? I knew it!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,267,308313,person_click,basic,6,,-55.34833,35.0,353.0,295.0,,Do you know anything about this slip?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,268,309364,person_click,basic,6,,-57.348476,39.0,351.0,291.0,,I found it on an old shirt.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,269,310130,person_click,basic,6,,-56.348495,44.0,352.0,286.0,,An old shirt? Try the university.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,270,310946,person_click,basic,6,,-58.3485,48.0,350.0,282.0,,You can talk to a textile expert there.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,271,311513,person_click,basic,6,,-58.3485,46.0,350.0,284.0,,What's a textile expert?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,272,312346,person_click,basic,6,,-58.3485,46.0,350.0,284.0,,They study clothes and fabric.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,273,313347,person_click,basic,6,,-57.3485,43.0,351.0,287.0,,Great! Thanks for the help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
20090312431273200,274,314079,navigate_click,undefined,7,,-57.3485,43.0,351.0,287.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,275,314665,person_click,basic,7,,-69.3485,-230.0,339.0,560.0,,Head over to the university.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass_recap,0,0,1,5-12
20090312431273200,276,315113,person_click,basic,7,,-69.3485,-230.0,339.0,560.0,,You can talk to a textile expert there.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass_recap,0,0,1,5-12
20090312431273200,277,315913,navigate_click,undefined,7,,-69.3485,-230.0,339.0,560.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,278,316179,navigate_click,undefined,7,,-93.87838,-243.0,345.0,573.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,279,317663,navigate_click,undefined,7,,-56.333313,-309.0,419.0,639.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,5-12
20090312431273200,280,318679,navigate_click,undefined,7,,-2.5180345,-308.24442,418.0,640.0,,,toentry,tunic.historicalsociety.stacks,,0,0,1,5-12
20090312431273200,281,321462,navigate_click,undefined,7,,876.5617,129.85597,872.0,245.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,282,322313,navigate_click,undefined,7,,941.0548,127.676735,858.0,250.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,283,323079,navigate_click,undefined,7,,955.6637,124.27628,791.0,253.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,284,323996,map_hover,basic,7,,,,,,16.0,,tunic.capitol_1,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,285,324396,map_click,undefined,7,,418.48038,-200.95497,420.0,453.0,,,tunic.humanecology,tunic.historicalsociety.entry,,0,0,1,5-12
20090312431273200,286,325997,navigate_click,undefined,7,,38.850536,-123.0,236.0,453.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,287,326697,navigate_click,undefined,7,,-58.71902,-127.0,190.0,457.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,288,327231,navigate_click,undefined,7,,-146.09833,-126.0,190.0,456.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,289,327812,navigate_click,undefined,7,,-262.5666,-100.0,185.0,430.0,,,worker,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,290,328745,person_click,basic,7,,-281.66953,-100.0,185.0,430.0,,Hello there!,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,291,329112,person_click,basic,7,,-217.41156,-97.0,249.0,427.0,,Wow! What is all this stuff?,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,292,329378,person_click,basic,7,,-217.30731,-97.0,249.0,427.0,,It's our Norwegian Craft exhibit!,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,293,329879,person_click,basic,7,,-218.20787,-97.0,248.0,427.0,,Can I give you the tour?,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,294,330445,person_click,basic,7,,-218.16493,-97.0,248.0,427.0,,"Sorry, I'm in a hurry.",worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,295,330895,person_click,basic,7,,-218.15169,-97.0,248.0,427.0,,Do you know what this slip is?,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,296,331495,person_click,basic,7,,-225.14476,-102.0,241.0,432.0,,Looks like a dry cleaning receipt.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,297,332213,person_click,basic,7,,-228.14223,-103.0,238.0,433.0,,Thanks.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,298,332896,person_click,basic,7,,-232.14157,-105.0,234.0,435.0,,Now I Just need to find all the cleaners from way back in 1916.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,299,333696,person_click,basic,7,,-234.14136,-105.0,232.0,435.0,,Maybe I can help!,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,300,334662,person_click,basic,7,,-234.14131,-105.0,232.0,435.0,,I've got a stack of business cards from my favorite cleaners.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,301,335429,person_click,basic,7,,-236.1413,-104.0,230.0,434.0,,Why don't you take a look?,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
20090312431273200,302,336911,navigate_click,undefined,7,,171.8587,-45.0,638.0,375.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,303,338929,object_hover,undefined,7,,,,,,68.0,,businesscards.card_0.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,304,339045,object_hover,undefined,7,,,,,,50.0,,businesscards.card_0.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,305,339994,object_click,basic,7,,396.60568,-11.0,755.0,341.0,,,businesscards.card_0.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,306,341328,object_hover,undefined,7,,,,,,1950.0,,businesscards.card_0.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,307,342227,object_click,basic,7,,400.22906,0.0,758.0,330.0,,,businesscards.card_1.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,308,342946,object_hover,undefined,7,,,,,,867.0,,businesscards.card_1.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,309,343111,object_click,basic,7,,225.23764,-19.0,583.0,349.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,310,343961,object_hover,undefined,7,,,,,,17.0,,businesscards.card_bingo.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,311,345073,object_hover,undefined,7,,,,,,49.0,,businesscards.card_bingo.next,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,312,345413,object_click,basic,7,,135.23973,-105.0,493.0,435.0,,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,313,346295,notification_click,basic,7,,133.23976,-104.0,491.0,434.0,,This place was around in 1916! I can start there!,,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.businesscards.card_bingo.bingo,0,0,1,5-12
20090312431273200,314,346661,object_click,basic,7,,133.23976,-104.0,491.0,434.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,315,346994,object_click,basic,7,,133.23976,-104.0,491.0,434.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,316,347110,object_hover,undefined,7,,,,,,2150.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,317,347677,object_click,close,7,,467.23978,267.0,825.0,63.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,318,348395,navigate_click,undefined,8,,452.23978,-124.0,810.0,454.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,319,349377,navigate_click,undefined,8,,-109.87272,-108.0,149.0,438.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,320,350311,navigate_click,undefined,8,,-231.64124,-72.0,59.0,402.0,,,worker,tunic.humanecology.frontdesk,,0,0,1,5-12
20090312431273200,321,351661,person_click,basic,8,,130.39578,-213.0,577.0,543.0,,"You haven't seen any badgers around here, have you?",worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.badger,0,0,1,5-12
20090312431273200,322,352260,person_click,basic,8,,121.38463,-213.0,581.0,543.0,,Badgers? No.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.badger,0,0,1,5-12
